'Elapsed time','ECG'
208.452,-0.383
208.456,-0.407
208.46,-0.362
208.464,-0.395
208.468,-0.35
208.472,-0.395
208.476,-0.403
208.48,-0.432
208.484,-0.407
208.488,-0.365
208.492,-0.372
208.496,-0.383
208.5,-0.36
208.504,-0.385
208.508,-0.378
208.512,-0.395
208.516,-0.415
208.52,-0.398
208.524,-0.362
208.528,-0.39
208.532,-0.375
208.536,-0.403
208.54,-0.352
208.544,-0.432
208.548,-0.42
208.552,-0.378
208.556,-0.412
208.56,-0.378
208.564,-0.328
208.568,-0.39
208.572,-0.357
208.576,-0.385
208.58,-0.398
208.584,-0.357
208.588,-0.357
208.592,-0.328
208.596,-0.32
208.6,-0.315
208.604,-0.31
208.608,-0.335
208.612,-0.307
208.616,-0.287
208.62,-0.263
208.624,-0.25
208.628,-0.233
208.632,-0.215
208.636,-0.195
208.64,-0.2
208.644,-0.245
208.648,-0.253
208.652,-0.258
208.656,-0.237
208.66,-0.258
208.664,-0.263
208.668,-0.312
208.672,-0.32
208.676,-0.307
208.68,-0.34
208.684,-0.362
208.688,-0.345
208.692,-0.287
208.696,-0.31
208.7,-0.335
208.704,-0.285
208.708,-0.302
208.712,-0.333
208.716,-0.32
208.72,-0.307
208.724,-0.285
208.728,-0.24
208.732,-0.245
208.736,-0.282
208.74,-0.273
208.744,-0.278
208.748,-0.233
208.752,-0.195
208.756,-0.122
208.76,0.06
208.764,0.315
208.768,0.585
208.772,0.97
208.776,1.415
208.78,1.762
208.784,1.885
208.788,1.728
208.792,1.31
208.796,0.772
208.8,0.263
208.804,-0.09
208.808,-0.315
208.812,-0.422
208.816,-0.407
208.82,-0.35
208.824,-0.347
208.828,-0.29
208.832,-0.32
208.836,-0.34
208.84,-0.385
208.844,-0.388
208.848,-0.463
208.852,-0.435
208.856,-0.463
208.86,-0.435
208.864,-0.407
208.868,-0.445
208.872,-0.497
208.876,-0.44
208.88,-0.463
208.884,-0.463
208.888,-0.475
208.892,-0.44
208.896,-0.463
208.9,-0.465
208.904,-0.463
208.908,-0.45
208.912,-0.497
208.916,-0.47
208.92,-0.453
208.924,-0.465
208.928,-0.44
208.932,-0.472
208.936,-0.487
208.94,-0.502
208.944,-0.497
208.948,-0.475
208.952,-0.472
208.956,-0.497
208.96,-0.46
208.964,-0.465
208.968,-0.458
208.972,-0.425
208.976,-0.472
208.98,-0.463
208.984,-0.465
208.988,-0.458
208.992,-0.422
208.996,-0.45
209,-0.445
209.004,-0.475
209.008,-0.45
209.012,-0.487
209.016,-0.495
209.02,-0.458
209.024,-0.41
209.028,-0.422
209.032,-0.42
209.036,-0.435
209.04,-0.46
209.044,-0.453
209.048,-0.47
209.052,-0.458
209.056,-0.472
209.06,-0.458
209.064,-0.45
209.068,-0.42
209.072,-0.445
209.076,-0.465
209.08,-0.465
209.084,-0.448
209.088,-0.44
209.092,-0.412
209.096,-0.427
209.1,-0.372
209.104,-0.37
209.108,-0.398
209.112,-0.362
209.116,-0.365
209.12,-0.285
209.124,-0.265
209.128,-0.247
209.132,-0.22
209.136,-0.188
209.14,-0.165
209.144,-0.21
209.148,-0.172
209.152,-0.172
209.156,-0.16
209.16,-0.122
209.164,-0.16
209.168,-0.175
209.172,-0.177
209.176,-0.21
209.18,-0.207
209.184,-0.203
209.188,-0.188
209.192,-0.195
209.196,-0.175
209.2,-0.198
209.204,-0.207
209.208,-0.233
209.212,-0.26
209.216,-0.24
209.22,-0.235
209.224,-0.215
209.228,-0.223
209.232,-0.207
209.236,-0.198
209.24,-0.225
209.244,-0.275
209.248,-0.237
209.252,-0.24
209.256,-0.26
209.26,-0.253
209.264,-0.24
209.268,-0.228
209.272,-0.278
209.276,-0.273
209.28,-0.307
209.284,-0.307
209.288,-0.278
209.292,-0.24
209.296,-0.228
209.3,-0.287
209.304,-0.297
209.308,-0.315
209.312,-0.297
209.316,-0.3
209.32,-0.287
209.324,-0.278
209.328,-0.285
209.332,-0.287
209.336,-0.31
209.34,-0.31
209.344,-0.315
209.348,-0.325
209.352,-0.297
209.356,-0.297
209.36,-0.32
209.364,-0.34
209.368,-0.36
209.372,-0.362
209.376,-0.383
209.38,-0.385
209.384,-0.338
209.388,-0.362
209.392,-0.333
209.396,-0.335
209.4,-0.34
209.404,-0.352
209.408,-0.35
209.412,-0.398
209.416,-0.39
209.42,-0.372
209.424,-0.37
209.428,-0.35
209.432,-0.37
209.436,-0.352
209.44,-0.372
209.444,-0.362
209.448,-0.383
209.452,-0.362
209.456,-0.378
209.46,-0.385
209.464,-0.362
209.468,-0.395
209.472,-0.412
209.476,-0.398
209.48,-0.385
209.484,-0.378
209.488,-0.375
209.492,-0.375
209.496,-0.312
209.5,-0.375
209.504,-0.378
209.508,-0.345
209.512,-0.415
209.516,-0.388
209.52,-0.407
209.524,-0.36
209.528,-0.36
209.532,-0.347
209.536,-0.378
209.54,-0.388
209.544,-0.4
209.548,-0.412
209.552,-0.415
209.556,-0.345
209.56,-0.395
209.564,-0.385
209.568,-0.372
209.572,-0.378
209.576,-0.388
209.58,-0.425
209.584,-0.4
209.588,-0.42
209.592,-0.385
209.596,-0.357
209.6,-0.383
209.604,-0.375
209.608,-0.403
209.612,-0.39
209.616,-0.4
209.62,-0.352
209.624,-0.362
209.628,-0.312
209.632,-0.338
209.636,-0.328
209.64,-0.333
209.644,-0.338
209.648,-0.333
209.652,-0.31
209.656,-0.31
209.66,-0.247
209.664,-0.237
209.668,-0.24
209.672,-0.237
209.676,-0.245
209.68,-0.237
209.684,-0.235
209.688,-0.26
209.692,-0.235
209.696,-0.22
209.7,-0.228
209.704,-0.26
209.708,-0.31
209.712,-0.297
209.716,-0.32
209.72,-0.347
209.724,-0.295
209.728,-0.333
209.732,-0.3
209.736,-0.315
209.74,-0.345
209.744,-0.338
209.748,-0.302
209.752,-0.295
209.756,-0.333
209.76,-0.263
209.764,-0.25
209.768,-0.26
209.772,-0.247
209.776,-0.263
209.78,-0.263
209.784,-0.225
209.788,-0.198
209.792,-0.11
209.796,0
209.8,0.185
209.804,0.502
209.808,0.963
209.812,1.41
209.816,1.798
209.82,1.935
209.824,1.735
209.828,1.275
209.832,0.708
209.836,0.188
209.84,-0.172
209.844,-0.388
209.848,-0.42
209.852,-0.39
209.856,-0.383
209.86,-0.338
209.864,-0.333
209.868,-0.365
209.872,-0.4
209.876,-0.435
209.88,-0.46
209.884,-0.472
209.888,-0.448
209.892,-0.425
209.896,-0.453
209.9,-0.472
209.904,-0.463
209.908,-0.495
209.912,-0.49
209.916,-0.472
209.92,-0.49
209.924,-0.458
209.928,-0.458
209.932,-0.482
209.936,-0.497
209.94,-0.463
209.944,-0.495
209.948,-0.515
209.952,-0.465
209.956,-0.458
209.96,-0.495
209.964,-0.463
209.968,-0.472
209.972,-0.515
209.976,-0.497
209.98,-0.502
209.984,-0.49
209.988,-0.482
209.992,-0.485
209.996,-0.47
210,-0.46
210.004,-0.475
210.008,-0.49
210.012,-0.522
210.016,-0.465
210.02,-0.5
210.024,-0.463
210.028,-0.45
210.032,-0.465
210.036,-0.497
210.04,-0.465
210.044,-0.49
210.048,-0.495
210.052,-0.495
210.056,-0.472
210.06,-0.472
210.064,-0.445
210.068,-0.472
210.072,-0.475
210.076,-0.5
210.08,-0.487
210.084,-0.51
210.088,-0.458
210.092,-0.458
210.096,-0.46
210.1,-0.465
210.104,-0.475
210.108,-0.475
210.112,-0.45
210.116,-0.445
210.12,-0.438
210.124,-0.425
210.128,-0.378
210.132,-0.372
210.136,-0.372
210.14,-0.323
210.144,-0.325
210.148,-0.31
210.152,-0.253
210.156,-0.253
210.16,-0.258
210.164,-0.195
210.168,-0.19
210.172,-0.188
210.176,-0.2
210.18,-0.223
210.184,-0.215
210.188,-0.2
210.192,-0.198
210.196,-0.21
210.2,-0.195
210.204,-0.225
210.208,-0.235
210.212,-0.228
210.216,-0.275
210.22,-0.282
210.224,-0.21
210.228,-0.223
210.232,-0.235
210.236,-0.237
210.24,-0.25
210.244,-0.258
210.248,-0.287
210.252,-0.275
210.256,-0.273
210.26,-0.253
210.264,-0.297
210.268,-0.245
210.272,-0.258
210.276,-0.287
210.28,-0.335
210.284,-0.27
210.288,-0.29
210.292,-0.275
210.296,-0.287
210.3,-0.25
210.304,-0.265
210.308,-0.265
210.312,-0.312
210.316,-0.333
210.32,-0.297
210.324,-0.273
210.328,-0.295
210.332,-0.302
210.336,-0.302
210.34,-0.315
210.344,-0.352
210.348,-0.357
210.352,-0.347
210.356,-0.362
210.36,-0.323
210.364,-0.312
210.368,-0.338
210.372,-0.35
210.376,-0.362
210.38,-0.36
210.384,-0.378
210.388,-0.35
210.392,-0.352
210.396,-0.35
210.4,-0.352
210.404,-0.39
210.408,-0.385
210.412,-0.357
210.416,-0.37
210.42,-0.4
210.424,-0.347
210.428,-0.365
210.432,-0.362
210.436,-0.37
210.44,-0.395
210.444,-0.407
210.448,-0.41
210.452,-0.383
210.456,-0.388
210.46,-0.375
210.464,-0.378
210.468,-0.4
210.472,-0.385
210.476,-0.395
210.48,-0.4
210.484,-0.383
210.488,-0.407
210.492,-0.41
210.496,-0.372
210.5,-0.4
210.504,-0.398
210.508,-0.435
210.512,-0.407
210.516,-0.4
210.52,-0.388
210.524,-0.398
210.528,-0.362
210.532,-0.41
210.536,-0.375
210.54,-0.407
210.544,-0.35
210.548,-0.412
210.552,-0.39
210.556,-0.352
210.56,-0.4
210.564,-0.362
210.568,-0.383
210.572,-0.407
210.576,-0.41
210.58,-0.388
210.584,-0.378
210.588,-0.39
210.592,-0.378
210.596,-0.383
210.6,-0.39
210.604,-0.378
210.608,-0.412
210.612,-0.422
210.616,-0.395
210.62,-0.39
210.624,-0.395
210.628,-0.365
210.632,-0.372
210.636,-0.357
210.64,-0.378
210.644,-0.362
210.648,-0.407
210.652,-0.35
210.656,-0.34
210.66,-0.352
210.664,-0.34
210.668,-0.325
210.672,-0.34
210.676,-0.31
210.68,-0.325
210.684,-0.295
210.688,-0.312
210.692,-0.282
210.696,-0.233
210.7,-0.198
210.704,-0.263
210.708,-0.188
210.712,-0.225
210.716,-0.228
210.72,-0.207
210.724,-0.237
210.728,-0.182
210.732,-0.203
210.736,-0.2
210.74,-0.26
210.744,-0.235
210.748,-0.265
210.752,-0.295
210.756,-0.273
210.76,-0.27
210.764,-0.302
210.768,-0.287
210.772,-0.287
210.776,-0.31
210.78,-0.315
210.784,-0.265
210.788,-0.287
210.792,-0.263
210.796,-0.223
210.8,-0.207
210.804,-0.228
210.808,-0.235
210.812,-0.22
210.816,-0.19
210.82,-0.172
210.824,-0.04
210.828,0.07
210.832,0.335
210.836,0.665
210.84,1.097
210.844,1.585
210.848,1.982
210.852,2.163
210.856,2.062
210.86,1.677
210.864,1.097
210.868,0.562
210.872,0.135
210.876,-0.172
210.88,-0.287
210.884,-0.32
210.888,-0.287
210.892,-0.282
210.896,-0.235
210.9,-0.253
210.904,-0.31
210.908,-0.328
210.912,-0.34
210.916,-0.378
210.92,-0.4
210.924,-0.333
210.928,-0.347
210.932,-0.412
210.936,-0.375
210.94,-0.4
210.944,-0.425
210.948,-0.412
210.952,-0.438
210.956,-0.415
210.96,-0.427
210.964,-0.407
210.968,-0.415
210.972,-0.422
210.976,-0.425
210.98,-0.475
210.984,-0.453
210.988,-0.425
210.992,-0.415
210.996,-0.407
211,-0.427
211.004,-0.44
211.008,-0.438
211.012,-0.412
211.016,-0.445
211.02,-0.42
211.024,-0.425
211.028,-0.398
211.032,-0.412
211.036,-0.425
211.04,-0.412
211.044,-0.41
211.048,-0.425
211.052,-0.422
211.056,-0.415
211.06,-0.398
211.064,-0.398
211.068,-0.398
211.072,-0.378
211.076,-0.425
211.08,-0.427
211.084,-0.425
211.088,-0.403
211.092,-0.4
211.096,-0.383
211.1,-0.378
211.104,-0.41
211.108,-0.412
211.112,-0.445
211.116,-0.435
211.12,-0.432
211.124,-0.412
211.128,-0.42
211.132,-0.385
211.136,-0.395
211.14,-0.41
211.144,-0.403
211.148,-0.41
211.152,-0.378
211.156,-0.35
211.16,-0.357
211.164,-0.362
211.168,-0.323
211.172,-0.345
211.176,-0.335
211.18,-0.285
211.184,-0.302
211.188,-0.25
211.192,-0.188
211.196,-0.135
211.2,-0.125
211.204,-0.128
211.208,-0.128
211.212,-0.122
211.216,-0.098
211.22,-0.12
211.224,-0.107
211.228,-0.07
211.232,-0.113
211.236,-0.085
211.24,-0.11
211.244,-0.125
211.248,-0.128
211.252,-0.135
211.256,-0.133
211.26,-0.14
211.264,-0.138
211.268,-0.107
211.272,-0.158
211.276,-0.152
211.28,-0.147
211.284,-0.16
211.288,-0.147
211.292,-0.128
211.296,-0.115
211.3,-0.15
211.304,-0.147
211.308,-0.138
211.312,-0.175
211.316,-0.172
211.32,-0.188
211.324,-0.147
211.328,-0.172
211.332,-0.125
211.336,-0.165
211.34,-0.19
211.344,-0.165
211.348,-0.207
211.352,-0.207
211.356,-0.172
211.36,-0.19
211.364,-0.163
211.368,-0.158
211.372,-0.2
211.376,-0.225
211.38,-0.215
211.384,-0.212
211.388,-0.203
211.392,-0.215
211.396,-0.172
211.4,-0.2
211.404,-0.22
211.408,-0.228
211.412,-0.223
211.416,-0.228
211.42,-0.245
211.424,-0.19
211.428,-0.215
211.432,-0.203
211.436,-0.22
211.44,-0.24
211.444,-0.27
211.448,-0.25
211.452,-0.245
211.456,-0.245
211.46,-0.223
211.464,-0.24
211.468,-0.228
211.472,-0.27
211.476,-0.307
211.48,-0.263
211.484,-0.253
211.488,-0.263
211.492,-0.233
211.496,-0.228
211.5,-0.245
211.504,-0.235
211.508,-0.287
211.512,-0.29
211.516,-0.25
211.52,-0.263
211.524,-0.26
211.528,-0.263
211.532,-0.258
211.536,-0.287
211.54,-0.295
211.544,-0.282
211.548,-0.278
211.552,-0.275
211.556,-0.3
211.56,-0.245
211.564,-0.258
211.568,-0.278
211.572,-0.29
211.576,-0.282
211.58,-0.29
211.584,-0.247
211.588,-0.225
211.592,-0.263
211.596,-0.263
211.6,-0.273
211.604,-0.265
211.608,-0.27
211.612,-0.275
211.616,-0.285
211.62,-0.265
211.624,-0.24
211.628,-0.253
211.632,-0.247
211.636,-0.247
211.64,-0.223
211.644,-0.245
211.648,-0.225
211.652,-0.21
211.656,-0.207
211.66,-0.225
211.664,-0.19
211.668,-0.175
211.672,-0.198
211.676,-0.188
211.68,-0.19
211.684,-0.147
211.688,-0.145
211.692,-0.115
211.696,-0.113
211.7,-0.09
211.704,-0.11
211.708,-0.085
211.712,-0.107
211.716,-0.095
211.72,-0.062
211.724,-0.102
211.728,-0.115
211.732,-0.11
211.736,-0.125
211.74,-0.16
211.744,-0.2
211.748,-0.198
211.752,-0.2
211.756,-0.207
211.76,-0.182
211.764,-0.147
211.768,-0.163
211.772,-0.22
211.776,-0.15
211.78,-0.19
211.784,-0.158
211.788,-0.15
211.792,-0.133
211.796,-0.107
211.8,-0.125
211.804,-0.085
211.808,-0.09
211.812,-0.06
211.816,-0.025
211.82,0.045
211.824,0.128
211.828,0.385
211.832,0.738
211.836,1.165
211.84,1.613
211.844,1.972
211.848,2.095
211.852,1.925
211.856,1.5
211.86,0.94
211.864,0.448
211.868,0.072
211.872,-0.158
211.876,-0.237
211.88,-0.263
211.884,-0.19
211.888,-0.19
211.892,-0.17
211.896,-0.172
211.9,-0.215
211.904,-0.223
211.908,-0.27
211.912,-0.285
211.916,-0.312
211.92,-0.287
211.924,-0.247
211.928,-0.275
211.932,-0.295
211.936,-0.297
211.94,-0.287
211.944,-0.335
211.948,-0.31
211.952,-0.333
211.956,-0.323
211.96,-0.295
211.964,-0.275
211.968,-0.31
211.972,-0.315
211.976,-0.362
211.98,-0.338
211.984,-0.32
211.988,-0.282
211.992,-0.32
211.996,-0.302
212,-0.323
212.004,-0.312
212.008,-0.365
212.012,-0.338
212.016,-0.32
212.02,-0.32
212.024,-0.315
212.028,-0.307
212.032,-0.287
212.036,-0.325
212.04,-0.333
212.044,-0.323
212.048,-0.34
212.052,-0.307
212.056,-0.287
212.06,-0.3
212.064,-0.3
212.068,-0.323
212.072,-0.357
212.076,-0.335
212.08,-0.32
212.084,-0.315
212.088,-0.34
212.092,-0.3
212.096,-0.258
212.1,-0.27
212.104,-0.282
212.108,-0.307
212.112,-0.3
212.116,-0.338
212.12,-0.295
212.124,-0.297
212.128,-0.285
212.132,-0.302
212.136,-0.297
212.14,-0.302
212.144,-0.31
212.148,-0.26
212.152,-0.27
212.156,-0.278
212.16,-0.228
212.164,-0.265
212.168,-0.225
212.172,-0.212
212.176,-0.207
212.18,-0.2
212.184,-0.163
212.188,-0.11
212.192,-0.098
212.196,-0.077
212.2,-0.048
212.204,-0.058
212.208,-0.045
212.212,-0.06
212.216,-0.028
212.22,-0.045
212.224,-0.013
212.228,-0.022
212.232,0.007
212.236,-0.022
212.24,-0.025
212.244,-0.06
212.248,-0.077
212.252,-0.052
212.256,-0.07
212.26,-0.065
212.264,-0.07
212.268,-0.058
212.272,-0.077
212.276,-0.102
212.28,-0.135
212.284,-0.062
212.288,-0.06
212.292,-0.095
212.296,-0.052
212.3,-0.1
212.304,-0.095
212.308,-0.113
212.312,-0.113
212.316,-0.122
212.32,-0.09
212.324,-0.098
212.328,-0.087
212.332,-0.11
212.336,-0.128
212.34,-0.115
212.344,-0.12
212.348,-0.138
212.352,-0.125
212.356,-0.102
212.36,-0.102
212.364,-0.11
212.368,-0.138
212.372,-0.14
212.376,-0.182
212.38,-0.16
212.384,-0.195
212.388,-0.152
212.392,-0.147
212.396,-0.145
212.4,-0.172
212.404,-0.16
212.408,-0.203
212.412,-0.198
212.416,-0.203
212.42,-0.185
212.424,-0.175
212.428,-0.163
212.432,-0.17
212.436,-0.215
212.44,-0.198
212.444,-0.225
212.448,-0.207
212.452,-0.215
212.456,-0.185
212.46,-0.17
212.464,-0.188
212.468,-0.195
212.472,-0.212
212.476,-0.223
212.48,-0.247
212.484,-0.245
212.488,-0.22
212.492,-0.207
212.496,-0.19
212.5,-0.182
212.504,-0.24
212.508,-0.235
212.512,-0.237
212.516,-0.21
212.52,-0.245
212.524,-0.198
212.528,-0.21
212.532,-0.212
212.536,-0.207
212.54,-0.228
212.544,-0.26
212.548,-0.233
212.552,-0.215
212.556,-0.247
212.56,-0.223
212.564,-0.228
212.568,-0.225
212.572,-0.258
212.576,-0.282
212.58,-0.245
212.584,-0.25
212.588,-0.263
212.592,-0.195
212.596,-0.188
212.6,-0.212
212.604,-0.228
212.608,-0.235
212.612,-0.26
212.616,-0.253
212.62,-0.22
212.624,-0.198
212.628,-0.237
212.632,-0.223
212.636,-0.225
212.64,-0.282
212.644,-0.25
212.648,-0.237
212.652,-0.223
212.656,-0.22
212.66,-0.24
212.664,-0.233
212.668,-0.2
212.672,-0.233
212.676,-0.233
212.68,-0.2
212.684,-0.2
212.688,-0.21
212.692,-0.175
212.696,-0.138
212.7,-0.145
212.704,-0.152
212.708,-0.147
212.712,-0.175
212.716,-0.113
212.72,-0.1
212.724,-0.065
212.728,-0.062
212.732,-0.07
212.736,-0.062
212.74,-0.07
212.744,-0.107
212.748,-0.072
212.752,-0.087
212.756,-0.115
212.76,-0.09
212.764,-0.107
212.768,-0.107
212.772,-0.138
212.776,-0.15
212.78,-0.212
212.784,-0.177
212.788,-0.2
212.792,-0.17
212.796,-0.177
212.8,-0.152
212.804,-0.17
212.808,-0.15
212.812,-0.195
212.816,-0.16
212.82,-0.115
212.824,-0.095
212.828,-0.072
212.832,-0.05
212.836,-0.07
212.84,-0.05
212.844,0.015
212.848,0.065
212.852,0.175
212.856,0.425
212.86,0.785
212.864,1.25
212.868,1.748
212.872,2.178
212.876,2.35
212.88,2.325
212.884,1.958
212.888,1.41
212.892,0.848
212.896,0.39
212.9,0.062
212.904,-0.133
212.908,-0.198
212.912,-0.203
212.916,-0.203
212.92,-0.212
212.924,-0.17
212.928,-0.172
212.932,-0.233
212.936,-0.233
212.94,-0.247
212.944,-0.323
212.948,-0.312
212.952,-0.333
212.956,-0.32
212.96,-0.285
212.964,-0.312
212.968,-0.338
212.972,-0.325
212.976,-0.407
212.98,-0.34
212.984,-0.352
212.988,-0.352
212.992,-0.302
212.996,-0.312
213,-0.315
213.004,-0.335
213.008,-0.375
213.012,-0.34
213.016,-0.345
213.02,-0.378
213.024,-0.35
213.028,-0.375
213.032,-0.31
213.036,-0.333
213.04,-0.335
213.044,-0.385
213.048,-0.372
213.052,-0.345
213.056,-0.333
213.06,-0.335
213.064,-0.333
213.068,-0.333
213.072,-0.362
213.076,-0.333
213.08,-0.365
213.084,-0.372
213.088,-0.34
213.092,-0.32
213.096,-0.32
213.1,-0.335
213.104,-0.345
213.108,-0.35
213.112,-0.338
213.116,-0.352
213.12,-0.35
213.124,-0.315
213.128,-0.323
213.132,-0.325
213.136,-0.347
213.14,-0.323
213.144,-0.383
213.148,-0.4
213.152,-0.347
213.156,-0.36
213.16,-0.378
213.164,-0.333
213.168,-0.352
213.172,-0.35
213.176,-0.372
213.18,-0.378
213.184,-0.345
213.188,-0.362
213.192,-0.34
213.196,-0.3
213.2,-0.338
213.204,-0.287
213.208,-0.29
213.212,-0.29
213.216,-0.25
213.22,-0.245
213.224,-0.185
213.228,-0.145
213.232,-0.138
213.236,-0.11
213.24,-0.12
213.244,-0.138
213.248,-0.095
213.252,-0.113
213.256,-0.09
213.26,-0.058
213.264,-0.077
213.268,-0.077
213.272,-0.095
213.276,-0.128
213.28,-0.15
213.284,-0.135
213.288,-0.115
213.292,-0.145
213.296,-0.122
213.3,-0.113
213.304,-0.138
213.308,-0.145
213.312,-0.16
213.316,-0.145
213.32,-0.14
213.324,-0.145
213.328,-0.15
213.332,-0.125
213.336,-0.165
213.34,-0.102
213.344,-0.175
213.348,-0.195
213.352,-0.163
213.356,-0.14
213.36,-0.165
213.364,-0.098
213.368,-0.175
213.372,-0.172
213.376,-0.207
213.38,-0.182
213.384,-0.207
213.388,-0.198
213.392,-0.175
213.396,-0.152
213.4,-0.145
213.404,-0.177
213.408,-0.228
213.412,-0.215
213.416,-0.233
213.42,-0.195
213.424,-0.177
213.428,-0.225
213.432,-0.212
213.436,-0.245
213.44,-0.245
213.444,-0.26
213.448,-0.282
213.452,-0.278
213.456,-0.25
213.46,-0.258
213.464,-0.25
213.468,-0.273
213.472,-0.24
213.476,-0.285
213.48,-0.273
213.484,-0.278
213.488,-0.265
213.492,-0.253
213.496,-0.275
213.5,-0.26
213.504,-0.295
213.508,-0.3
213.512,-0.295
213.516,-0.338
213.52,-0.275
213.524,-0.282
213.528,-0.25
213.532,-0.233
213.536,-0.287
213.54,-0.302
213.544,-0.302
213.548,-0.3
213.552,-0.285
213.556,-0.263
213.56,-0.247
213.564,-0.282
213.568,-0.263
213.572,-0.282
213.576,-0.3
213.58,-0.31
213.584,-0.27
213.588,-0.263
213.592,-0.287
213.596,-0.26
213.6,-0.275
213.604,-0.302
213.608,-0.3
213.612,-0.302
213.616,-0.297
213.62,-0.253
213.624,-0.263
213.628,-0.263
213.632,-0.258
213.636,-0.265
213.64,-0.3
213.644,-0.295
213.648,-0.3
213.652,-0.285
213.656,-0.263
213.66,-0.237
213.664,-0.263
213.668,-0.275
213.672,-0.275
213.676,-0.282
213.68,-0.307
213.684,-0.295
213.688,-0.253
213.692,-0.263
213.696,-0.285
213.7,-0.25
213.704,-0.278
213.708,-0.258
213.712,-0.265
213.716,-0.29
213.72,-0.285
213.724,-0.235
213.728,-0.237
213.732,-0.247
213.736,-0.263
213.74,-0.247
213.744,-0.282
213.748,-0.245
213.752,-0.24
213.756,-0.215
213.76,-0.2
213.764,-0.207
213.768,-0.215
213.772,-0.177
213.776,-0.237
213.78,-0.17
213.784,-0.188
213.788,-0.138
213.792,-0.133
213.796,-0.085
213.8,-0.115
213.804,-0.048
213.808,-0.113
213.812,-0.1
213.816,-0.102
213.82,-0.122
213.824,-0.075
213.828,-0.072
213.832,-0.107
213.836,-0.152
213.84,-0.172
213.844,-0.175
213.848,-0.21
213.852,-0.19
213.856,-0.165
213.86,-0.158
213.864,-0.158
213.868,-0.195
213.872,-0.17
213.876,-0.145
213.88,-0.19
213.884,-0.147
213.888,-0.12
213.892,-0.115
213.896,-0.072
213.9,-0.037
213.904,0.022
213.908,0.098
213.912,0.273
213.916,0.575
213.92,0.96
213.924,1.375
213.928,1.812
213.932,2.14
213.936,2.257
213.94,2.115
213.944,1.745
213.948,1.262
213.952,0.74
213.956,0.338
213.96,0.107
213.964,-0.062
213.968,-0.135
213.972,-0.158
213.976,-0.147
213.98,-0.177
213.984,-0.158
213.988,-0.175
213.992,-0.21
213.996,-0.21
214,-0.27
214.004,-0.237
214.008,-0.278
214.012,-0.302
214.016,-0.31
214.02,-0.295
214.024,-0.278
214.028,-0.275
214.032,-0.3
214.036,-0.315
214.04,-0.3
214.044,-0.338
214.048,-0.34
214.052,-0.328
214.056,-0.335
214.06,-0.323
214.064,-0.328
214.068,-0.3
214.072,-0.34
214.076,-0.328
214.08,-0.352
214.084,-0.357
214.088,-0.323
214.092,-0.323
214.096,-0.335
214.1,-0.307
214.104,-0.35
214.108,-0.35
214.112,-0.375
214.116,-0.333
214.12,-0.34
214.124,-0.333
214.128,-0.325
214.132,-0.278
214.136,-0.315
214.14,-0.323
214.144,-0.315
214.148,-0.325
214.152,-0.287
214.156,-0.295
214.16,-0.273
214.164,-0.287
214.168,-0.275
214.172,-0.295
214.176,-0.32
214.18,-0.325
214.184,-0.3
214.188,-0.3
214.192,-0.323
214.196,-0.258
214.2,-0.275
214.204,-0.338
214.208,-0.323
214.212,-0.287
214.216,-0.275
214.22,-0.335
214.224,-0.245
214.228,-0.26
214.232,-0.24
214.236,-0.258
214.24,-0.275
214.244,-0.25
214.248,-0.237
214.252,-0.22
214.256,-0.165
214.26,-0.138
214.264,-0.107
214.268,-0.07
214.272,-0.013
214.276,-0.037
214.28,0.065
214.284,0.135
214.288,0.188
214.292,0.27
214.296,0.37
214.3,0.458
214.304,0.583
214.308,0.682
214.312,0.875
214.316,1.04
214.32,1.163
214.324,1.375
214.328,1.508
214.332,1.595
214.336,1.708
214.34,1.722
214.344,1.7
214.348,1.637
214.352,1.54
214.356,1.397
214.36,1.258
214.364,1.07
214.368,0.938
214.372,0.85
214.376,0.785
214.38,0.74
214.384,0.725
214.388,0.672
214.392,0.62
214.396,0.485
214.4,0.362
214.404,0.223
214.408,0.06
214.412,-0.035
214.416,-0.138
214.42,-0.22
214.424,-0.263
214.428,-0.29
214.432,-0.357
214.436,-0.44
214.44,-0.51
214.444,-0.588
214.448,-0.625
214.452,-0.632
214.456,-0.677
214.46,-0.675
214.464,-0.735
214.468,-0.75
214.472,-0.74
214.476,-0.765
214.48,-0.777
214.484,-0.797
214.488,-0.812
214.492,-0.797
214.496,-0.825
214.5,-0.823
214.504,-0.812
214.508,-0.87
214.512,-0.9
214.516,-0.873
214.52,-0.882
214.524,-0.812
214.528,-0.77
214.532,-0.725
214.536,-0.703
214.54,-0.7
214.544,-0.715
214.548,-0.698
214.552,-0.688
214.556,-0.625
214.56,-0.578
214.564,-0.603
214.568,-0.557
214.572,-0.55
214.576,-0.522
214.58,-0.44
214.584,-0.388
214.588,-0.302
214.592,-0.223
214.596,-0.165
214.6,-0.085
214.604,-0.04
214.608,0.037
214.612,0.115
214.616,0.223
214.62,0.273
214.624,0.407
214.628,0.535
214.632,0.635
214.636,0.665
214.64,0.748
214.644,0.777
214.648,0.77
214.652,0.708
214.656,0.625
214.66,0.552
214.664,0.432
214.668,0.245
214.672,0.14
214.676,0.022
214.68,-0.11
214.684,-0.175
214.688,-0.287
214.692,-0.39
214.696,-0.487
214.7,-0.56
214.704,-0.672
214.708,-0.745
214.712,-0.82
214.716,-0.875
214.72,-0.838
214.724,-0.84
214.728,-0.812
